I, [2016-05-07T02:58:29.813583 #2734]  INFO -- : listening on addr=0.0.0.0:80 fd=9
I, [2016-05-07T02:58:29.813739 #2734]  INFO -- : worker=0 spawning...
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0053
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0058
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0047
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0056
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0008
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0012
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0016
208.167.254.206 - - [07/May/2016:03:28:44 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0245
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0040
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /welcome.self-bbabc02d106abac0f9b3d927ece43614d5078cde2aa7078faea3a3e6dc48676d.css?body=1 HTTP/1.1" 304 - 0.0037
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0038
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0042
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0036
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0065
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0054
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0057
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0007
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0034
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0008
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0014
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0014
208.167.254.206 - - [07/May/2016:03:29:08 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0012
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0256
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0076
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /welcome.self-bbabc02d106abac0f9b3d927ece43614d5078cde2aa7078faea3a3e6dc48676d.css?body=1 HTTP/1.1" 304 - 0.0051
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0053
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0057
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0049
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0040
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0032
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0030
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0053
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0007
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0006
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0013
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0006
208.167.254.206 - - [07/May/2016:03:30:27 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0006
208.167.254.206 - - [07/May/2016:03:34:19 -0400] "GET /entries/new HTTP/1.1" 200 - 0.0433
208.167.254.206 - - [07/May/2016:03:34:26 -0400] "GET /entries HTTP/1.1" 200 - 0.0484
208.167.254.206 - - [07/May/2016:03:35:20 -0400] "GET / HTTP/1.1" 200 - 0.0308
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0226
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0057
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /welcome.self-bbabc02d106abac0f9b3d927ece43614d5078cde2aa7078faea3a3e6dc48676d.css?body=1 HTTP/1.1" 304 - 0.0052
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0070
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0055
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0050
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0048
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0040
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0056
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0087
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0013
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0010
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0007
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:36:01 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0008
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0830
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0052
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /welcome.self-9e43012df312a80a1d21fd0197939dec52143badc075733bcc3482e4001ee681.css?body=1 HTTP/1.1" 200 2441 0.0067
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0057
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0050
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0046
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0047
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0059
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0041
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0064
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0008
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:38:07 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:38:19 -0400] "GET / HTTP/1.1" 200 - 0.0428
74.91.20.196 - - [07/May/2016:03:41:51 -0400] "GET / HTTP/1.1" 200 - 0.0233
208.167.254.206 - - [07/May/2016:03:49:34 -0400] "GET /entries HTTP/1.1" 200 - 0.0319
208.167.254.206 - - [07/May/2016:03:49:36 -0400] "GET /entries/new HTTP/1.1" 200 - 0.0245
208.167.254.206 - - [07/May/2016:03:49:42 -0400] "GET /entries HTTP/1.1" 200 - 0.0214
208.167.254.206 - - [07/May/2016:03:49:43 -0400] "GET / HTTP/1.1" 200 - 0.0447
208.167.254.206 - - [07/May/2016:03:51:17 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0568
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0048
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /welcome.self-15b6a9c381c10e2b29fca2cdce470737bd10a4eeb9edeaf1577ff50e17ac4536.css?body=1 HTTP/1.1" 200 2464 0.0060
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0073
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0046
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0039
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0045
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0033
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0054
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0080
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0010
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0015
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0016
208.167.254.206 - - [07/May/2016:03:51:18 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0013
208.167.254.206 - - [07/May/2016:03:52:03 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0586
208.167.254.206 - - [07/May/2016:03:52:03 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0045
208.167.254.206 - - [07/May/2016:03:52:03 -0400] "GET /welcome.self-90712c10fb0a483a7d222ae80dd655f395a9f7b5bc5b3e81960a2abb88960190.css?body=1 HTTP/1.1" 200 2464 0.0035
208.167.254.206 - - [07/May/2016:03:52:03 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0035
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0047
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0037
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0050
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0041
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0035
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0059
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0014
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0011
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:52:04 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0581
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0063
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /welcome.self-d5bdaa3e0cb15f75cfd2b5166e456611706ce65396725dfe538bae67252d252d.css?body=1 HTTP/1.1" 200 2444 0.0063
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0053
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0056
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0055
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0058
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0047
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0033
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0092
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0013
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0008
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0008
208.167.254.206 - - [07/May/2016:03:53:22 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0006
208.167.254.206 - - [07/May/2016:03:54:11 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0489
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0040
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /welcome.self-c4da158093dc8bf2be7a9204899d489af2ba50167477908c27daf6cb179cfe10.css?body=1 HTTP/1.1" 200 2444 0.0055
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0171
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0060
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0040
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0053
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0041
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0076
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0059
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0010
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0010
208.167.254.206 - - [07/May/2016:03:54:12 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0010
208.167.254.206 - - [07/May/2016:03:55:29 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0551
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0043
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /welcome.self-43f183d41d76cf7032f3863f08dcab7965a999d46c9f092e786c705c6d2f46da.css?body=1 HTTP/1.1" 200 2444 0.0038
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0046
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0037
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0039
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /turbolinks.self-c37727e9bd6b2735da5c311aa83fead54ed0be6cc8bd9a65309e9c5abe2cbfff.js?body=1 HTTP/1.1" 304 - 0.0047
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /entrys.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0048
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /welcome.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.1" 304 - 0.0046
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET /application.self-3b8dabdc891efe46b9a144b400ad69e37d7e5876bdc39dee783419a69d7ca819.js?body=1 HTTP/1.1" 304 - 0.0050
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET %2Fphys1.jpg HTTP/1.1" 304 - 0.0016
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET %2Fgit.jpg HTTP/1.1" 304 - 0.0014
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET %2Fsuggestions.txt HTTP/1.1" 304 - 0.0016
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET %2Fclass_list.txt HTTP/1.1" 304 - 0.0009
208.167.254.206 - - [07/May/2016:03:55:30 -0400] "GET %2Ffb.jpg HTTP/1.1" 304 - 0.0007
208.167.254.206 - - [07/May/2016:03:58:32 -0400] "GET /entries/new HTTP/1.1" 200 - 0.0290
208.167.254.206 - - [07/May/2016:03:58:33 -0400] "GET /entries HTTP/1.1" 200 - 0.0285
208.167.254.206 - - [07/May/2016:03:58:37 -0400] "GET /CP317 HTTP/1.1" 200 - 0.0292
208.167.254.206 - - [07/May/2016:03:58:37 -0400] "GET /entrys.self-024638a57cb7b9d4b7a4fa8f827e553f720b5bee1cdaafc4fa466d036daa7cbd.css?body=1 HTTP/1.1" 304 - 0.0071
208.167.254.206 - - [07/May/2016:03:58:37 -0400] "GET /welcome.self-43f183d41d76cf7032f3863f08dcab7965a999d46c9f092e786c705c6d2f46da.css?body=1 HTTP/1.1" 304 - 0.0072
208.167.254.206 - - [07/May/2016:03:58:37 -0400] "GET /application.self-e80e8f2318043e8af94dddc2adad5a4f09739a8ebb323b3ab31cd71d45fd9113.css?body=1 HTTP/1.1" 304 - 0.0047
208.167.254.206 - - [07/May/2016:03:58:37 -0400] "GET /jquery.self-660adc51e0224b731d29f575a6f1ec167ba08ad06ed5deca4f1e8654c135bf4c.js?body=1 HTTP/1.1" 304 - 0.0049
208.167.254.206 - - [07/May/2016:03:58:37 -0400] "GET /jquery_ujs.self-e87806d0cf4489aeb1bb7288016024e8de67fd18db693fe026fe3907581e53cd.js?body=1 HTTP/1.1" 304 - 0.0048
